State,City,Start_Year,Population,Accidents,pop_per_100K,accidents_per_pop_100K
AL,Birmingham,2016,202234,28,2.02234,13.845347468773799
AL,Birmingham,2017,202234,912,2.02234,450.96274612577514
AL,Birmingham,2018,202234,3254,2.02234,1609.0271665496407
AL,Birmingham,2019,202234,2736,2.02234,1352.8882383773255
AL,Birmingham,2020,202234,2916,2.02234,1441.8940435337283
AL,Birmingham,2021,202234,3686,2.02234,1822.6410989250078
AL,Birmingham,2022,202234,3182,2.02234,1573.4248444870796
AL,Birmingham,2023,202234,221,2.02234,109.27934966425033
AL,Mobile,2016,187445,7,1.87445,3.734428765771293
AL,Mobile,2017,187445,502,1.87445,267.81189148816986
AL,Mobile,2018,187445,1498,1.87445,799.1677558750567
AL,Mobile,2019,187445,1556,1.87445,830.1101656485903
AL,Mobile,2020,187445,1156,1.87445,616.714236175945
AL,Mobile,2021,187445,1129,1.87445,602.3100109365414
AL,Mobile,2022,187445,974,1.87445,519.6190882658914
AL,Mobile,2023,187445,73,1.87445,38.94475712875777
AL,Montgomery,2016,201022,13,2.01022,6.466953865746038
AL,Montgomery,2017,201022,223,2.01022,110.93313169702819
AL,Montgomery,2018,201022,1180,2.01022,587.0004278138712
AL,Montgomery,2019,201022,2059,2.01022,1024.2660007362379
AL,Montgomery,2020,201022,2458,2.01022,1222.751738615674
AL,Montgomery,2021,201022,2476,2.01022,1231.705982429784
AL,Montgomery,2022,201022,1907,2.01022,948.6523863059765
AL,Montgomery,2023,201022,57,2.01022,28.355105411348013
AR,Little Rock,2016,201893,1,2.01893,0.4953118731209106
AR,Little Rock,2017,201893,6,2.01893,2.971871238725463
AR,Little Rock,2018,201893,89,2.01893,44.08275670776104
AR,Little Rock,2019,201893,175,2.01893,86.67957779615935
AR,Little Rock,2020,201893,967,2.01893,478.9665813079205
AR,Little Rock,2021,201893,1734,2.01893,858.8707879916589
AR,Little Rock,2022,201893,1289,2.01893,638.4570044528537
AR,Little Rock,2023,201893,112,2.01893,55.47492978954198
AZ,Chandler,2016,272439,85,2.72439,31.199644691105163
AZ,Chandler,2017,272439,515,2.72439,189.03314136375482
AZ,Chandler,2018,272439,958,2.72439,351.6383484009264
AZ,Chandler,2019,272439,1202,2.72439,441.1996813965695
AZ,Chandler,2020,272439,861,2.72439,316.03404798872407
AZ,Chandler,2021,272439,841,2.72439,308.69295512022876
AZ,Chandler,2022,272439,1228,2.72439,450.7431021256134
AZ,Chandler,2023,272439,213,2.72439,78.1826390494753
AZ,Glendale,2016,245685,67,2.45685,27.270692146447686
AZ,Glendale,2017,245685,406,2.45685,165.25225390235462
AZ,Glendale,2018,245685,827,2.45685,336.6098866434662
AZ,Glendale,2019,245685,1345,2.45685,547.4489692085393
AZ,Glendale,2020,245685,1128,2.45685,459.12448867452224
AZ,Glendale,2021,245685,1076,2.45685,437.95917536683146
AZ,Glendale,2022,245685,1007,2.45685,409.87443270854953
AZ,Glendale,2023,245685,128,2.45685,52.09923275739259
AZ,Mesa,2016,497752,183,4.97752,36.76529677429724
AZ,Mesa,2017,497752,534,4.97752,107.28234140696571
AZ,Mesa,2018,497752,1006,4.97752,202.10868062810394
AZ,Mesa,2019,497752,1073,4.97752,215.5691991192401
AZ,Mesa,2020,497752,840,4.97752,168.7587392918562
AZ,Mesa,2021,497752,997,4.97752,200.30055127854834
AZ,Mesa,2022,497752,1113,4.97752,223.60532956170942
AZ,Mesa,2023,497752,253,4.97752,50.82852504861859
AZ,Peoria,2016,187733,47,1.87733,25.035555815972685
AZ,Peoria,2017,187733,188,1.87733,100.14222326389074
AZ,Peoria,2018,187733,386,1.87733,205.61116053117993
AZ,Peoria,2019,187733,510,1.87733,271.66241417332066
AZ,Peoria,2020,187733,492,1.87733,262.0743289672034
AZ,Peoria,2021,187733,455,1.87733,242.3654871546292
AZ,Peoria,2022,187733,502,1.87733,267.40104297060185
AZ,Peoria,2023,187733,88,1.87733,46.8750832299063
AZ,Phoenix,2016,1591119,909,15.91119,57.12960501382989
AZ,Phoenix,2017,1591119,4242,15.91119,266.60482339787285
AZ,Phoenix,2018,1591119,7979,15.91119,501.47097734361796
AZ,Phoenix,2019,1591119,9819,15.91119,617.1128620800832
AZ,Phoenix,2020,1591119,9223,15.91119,579.6549472415326
AZ,Phoenix,2021,1591119,9281,15.91119,583.3001805647472
AZ,Phoenix,2022,1591119,10501,15.91119,659.9757780530558
AZ,Phoenix,2023,1591119,1747,15.91119,109.79694164924183
AZ,Scottsdale,2016,238685,138,2.38685,57.81678781657834
AZ,Scottsdale,2017,238685,604,2.38685,253.05318725516895
AZ,Scottsdale,2018,238685,1067,2.38685,447.0327000020948
AZ,Scottsdale,2019,238685,1333,2.38685,558.4766533297023
AZ,Scottsdale,2020,238685,1071,2.38685,448.70854892431447
AZ,Scottsdale,2021,238685,1083,2.38685,453.73609569097346
AZ,Scottsdale,2022,238685,1344,2.38685,563.0852378658064
AZ,Scottsdale,2023,238685,242,2.38685,101.38885979428954
AZ,Surprise,2016,141875,19,1.41875,13.392070484581499
AZ,Surprise,2017,141875,107,1.41875,75.41850220264317
AZ,Surprise,2018,141875,192,1.41875,135.33039647577093
AZ,Surprise,2019,141875,315,1.41875,222.02643171806167
AZ,Surprise,2020,141875,281,1.41875,198.06167400881057
AZ,Surprise,2021,141875,382,1.41875,269.2511013215859
AZ,Surprise,2022,141875,419,1.41875,295.33039647577095
AZ,Surprise,2023,141875,69,1.41875,48.63436123348018
AZ,Tempe,2016,178862,254,1.78862,142.00892308036362
AZ,Tempe,2017,178862,908,1.78862,507.6539454998826
AZ,Tempe,2018,178862,1484,1.78862,829.6899285482663
AZ,Tempe,2019,178862,1645,1.78862,919.7034585322763
AZ,Tempe,2020,178862,1292,1.78862,722.3446008654716
AZ,Tempe,2021,178862,1630,1.78862,911.317104807058
AZ,Tempe,2022,178862,2035,1.78862,1137.7486553879526
AZ,Tempe,2023,178862,283,1.78862,158.22254028245237
AZ,Tucson,2016,538167,177,5.38167,32.88941908366734
AZ,Tucson,2017,538167,2142,5.38167,398.0177156904827
AZ,Tucson,2018,538167,4755,5.38167,883.5547330103853
AZ,Tucson,2019,538167,2864,5.38167,532.1768150035213
AZ,Tucson,2020,538167,9550,5.38167,1774.5421031018254
AZ,Tucson,2021,538167,8652,5.38167,1607.6794006321459
AZ,Tucson,2022,538167,10126,5.38167,1881.572077069014
AZ,Tucson,2023,538167,1038,5.38167,192.87693225337117
CA,Anaheim,2016,348204,1517,3.48204,435.6641509000471
CA,Anaheim,2017,348204,2031,3.48204,583.278767618982
CA,Anaheim,2018,348204,2092,3.48204,600.7972338054703
CA,Anaheim,2019,348204,2844,3.48204,816.7625874487369
CA,Anaheim,2020,348204,3624,3.48204,1040.769204259572
CA,Anaheim,2021,348204,4035,3.48204,1158.8034600406659
CA,Anaheim,2022,348204,4213,3.48204,1209.9229187487795
CA,Anaheim,2023,348204,937,3.48204,269.09512814327235
CA,Antioch,2016,114750,208,1.1475,181.26361655773422
CA,Antioch,2017,114750,208,1.1475,181.26361655773422
CA,Antioch,2018,114750,188,1.1475,163.83442265795208
CA,Antioch,2019,114750,292,1.1475,254.4662309368192
CA,Antioch,2020,114750,438,1.1475,381.69934640522877
CA,Antioch,2021,114750,434,1.1475,378.21350762527237
CA,Antioch,2022,114750,381,1.1475,332.0261437908497
CA,Antioch,2023,114750,62,1.1475,54.03050108932462
CA,Bakersfield,2016,398756,154,3.98756,38.620108537551786
CA,Bakersfield,2017,398756,566,3.98756,141.94143787178123
CA,Bakersfield,2018,398756,1235,3.98756,309.7132080771198
CA,Bakersfield,2019,398756,2090,3.98756,524.1300444382027
CA,Bakersfield,2020,398756,4914,3.98756,1232.3325542436978
CA,Bakersfield,2021,398756,5753,3.98756,1442.7369117956846
CA,Bakersfield,2022,398756,5637,3.98756,1413.6464404297365
CA,Bakersfield,2023,398756,1041,3.98756,261.06190251682733
CA,Berkeley,2016,119607,540,1.19607,451.4785923900775
CA,Berkeley,2017,119607,567,1.19607,474.05252200958137
CA,Berkeley,2018,119607,566,1.19607,473.2164505421924
CA,Berkeley,2019,119607,733,1.19607,612.8403855961608
CA,Berkeley,2020,119607,790,1.19607,660.4964592373357
CA,Berkeley,2021,119607,1081,1.19607,903.793256247544
CA,Berkeley,2022,119607,1116,1.19607,933.0557576061602
CA,Berkeley,2023,119607,169,1.19607,141.29607798874648
CA,Burbank,2016,107364,504,1.07364,469.4310942215268
CA,Burbank,2017,107364,587,1.07364,546.7381990238814
CA,Burbank,2018,107364,544,1.07364,506.6875302708543
CA,Burbank,2019,107364,698,1.07364,650.1248090607653
CA,Burbank,2020,107364,789,1.07364,734.8832010729855
CA,Burbank,2021,107364,841,1.07364,783.3165679371112
CA,Burbank,2022,107364,999,1.07364,930.4794903319549
CA,Burbank,2023,107364,207,1.07364,192.80205655526993
CA,Carlsbad,2016,114858,329,1.14858,286.44064845287227
CA,Carlsbad,2017,114858,316,1.14858,275.12232495777397
CA,Carlsbad,2018,114858,264,1.14858,229.84903097738078
CA,Carlsbad,2019,114858,479,1.14858,417.0366887809295
CA,Carlsbad,2020,114858,648,1.14858,564.1748942172073
CA,Carlsbad,2021,114858,648,1.14858,564.1748942172073
CA,Carlsbad,2022,114858,925,1.14858,805.3422486896865
CA,Carlsbad,2023,114858,172,1.14858,149.750126242839
CA,Chico,2016,103898,6,1.03898,5.774894608173401
CA,Chico,2017,103898,61,1.03898,58.71142851642957
CA,Chico,2018,103898,155,1.03898,149.18477737781285
CA,Chico,2019,103898,268,1.03898,257.9452924984119
CA,Chico,2020,103898,389,1.03898,374.4056670965755
CA,Chico,2021,103898,411,1.03898,395.58028065987793
CA,Chico,2022,103898,604,1.03898,581.3393905561223
CA,Chico,2023,103898,98,1.03898,94.32327860016555
CA,Chula Vista,2016,274818,324,2.74818,117.89620767198655
CA,Chula Vista,2017,274818,329,2.74818,119.71559359285054
CA,Chula Vista,2018,274818,149,2.74818,54.2177004417469
CA,Chula Vista,2019,274818,255,2.74818,92.78868196406349
CA,Chula Vista,2020,274818,399,2.74818,145.1869964849464
CA,Chula Vista,2021,274818,387,2.74818,140.82047027487283
CA,Chula Vista,2022,274818,368,2.74818,133.90680377558965
CA,Chula Vista,2023,274818,100,2.74818,36.3877184172798
CA,Clovis,2016,118488,7,1.18488,5.907771251097158
CA,Clovis,2017,118488,36,1.18488,30.382823577071097
CA,Clovis,2018,118488,65,1.18488,54.857875903045034
CA,Clovis,2019,118488,126,1.18488,106.33988251974884
CA,Clovis,2020,118488,260,1.18488,219.43150361218014
CA,Clovis,2021,118488,362,1.18488,305.5161704138816
CA,Clovis,2022,118488,386,1.18488,325.771386131929
CA,Clovis,2023,118488,84,1.18488,70.8932550131659
CA,Concord,2016,125769,502,1.25769,399.1444632620121
CA,Concord,2017,125769,530,1.25769,421.4075010535188
CA,Concord,2018,125769,590,1.25769,469.1140106067473
CA,Concord,2019,125769,821,1.25769,652.7840723866772
CA,Concord,2020,125769,947,1.25769,752.9677424484571
CA,Concord,2021,125769,874,1.25769,694.9248224920291
CA,Concord,2022,125769,749,1.25769,595.536260922803
CA,Concord,2023,125769,185,1.25769,147.09507112245467
CA,Corona,2016,157844,1692,1.57844,1071.9444514837435
CA,Corona,2017,157844,1799,1.57844,1139.7329008388028
CA,Corona,2018,157844,1739,1.57844,1101.7206862471808
CA,Corona,2019,157844,2396,1.57844,1517.9544360254429
CA,Corona,2020,157844,3286,1.57844,2081.802285801171
CA,Corona,2021,157844,3412,1.57844,2161.6279364435773
CA,Corona,2022,157844,3727,1.57844,2361.1920630495933
CA,Corona,2023,157844,902,1.57844,571.4502926940523
CA,Costa Mesa,2016,112148,447,1.12148,398.5804472661126
CA,Costa Mesa,2017,112148,521,1.12148,464.5646823839926
CA,Costa Mesa,2018,112148,490,1.12148,436.92263794271855
CA,Costa Mesa,2019,112148,673,1.12148,600.0998680315297
CA,Costa Mesa,2020,112148,739,1.12148,658.9506723258551
CA,Costa Mesa,2021,112148,1010,1.12148,900.5956414737668
CA,Costa Mesa,2022,112148,1375,1.12148,1226.0584227984448
CA,Costa Mesa,2023,112148,159,1.12148,141.77693761814746
CA,Daly City,2016,104914,192,1.04914,183.00703433288217
CA,Daly City,2017,104914,278,1.04914,264.978935127819
CA,Daly City,2018,104914,258,1.04914,245.91570238481043
CA,Daly City,2019,104914,398,1.04914,379.35833158587036
CA,Daly City,2020,104914,331,1.04914,315.49650189679164
CA,Daly City,2021,104914,369,1.04914,351.7166441085079
CA,Daly City,2022,104914,315,1.04914,300.2459157023848
CA,Daly City,2023,104914,93,1.04914,88.64403225498981
CA,Downey,2016,114293,863,1.14293,755.0768638499295
CA,Downey,2017,114293,850,1.14293,743.7025889599538
CA,Downey,2018,114293,994,1.14293,869.694556971993
CA,Downey,2019,114293,1018,1.14293,890.6932183073329
CA,Downey,2020,114293,1268,1.14293,1109.4292738837898
CA,Downey,2021,114293,1305,1.14293,1141.8022101091055
CA,Downey,2022,114293,1307,1.14293,1143.552098553717
CA,Downey,2023,114293,236,1.14293,206.4868364641754
CA,El Cajon,2016,106043,556,1.06043,524.3156078194695
CA,El Cajon,2017,106043,376,1.06043,354.57314485633185
CA,El Monte,2016,110144,356,1.10144,323.2132481115631
CA,El Monte,2017,110144,414,1.10144,375.8715862870424
CA,El Monte,2018,110144,398,1.10144,361.3451481696688
CA,El Monte,2019,110144,603,1.10144,547.4651365485183
CA,El Monte,2020,110144,630,1.10144,571.9785008715863
CA,El Monte,2021,110144,742,1.10144,673.6635676932017
CA,El Monte,2022,110144,919,1.10144,834.3622893666474
CA,El Monte,2023,110144,170,1.10144,154.34340499709472
CA,Elk Grove,2016,175510,388,1.7551,221.07002450002847
CA,Elk Grove,2017,175510,397,1.7551,226.19793743946212
CA,Elk Grove,2018,175510,360,1.7551,205.116517577346
CA,Elk Grove,2019,175510,476,1.7551,271.2096176856019
CA,Elk Grove,2020,175510,708,1.7551,403.39581790211383
CA,Elk Grove,2021,175510,830,1.7551,472.9075266366589
CA,Elk Grove,2022,175510,790,1.7551,450.1168024613982
CA,Elk Grove,2023,175510,157,1.7551,89.45359238789813
CA,Escondido,2016,151443,543,1.51443,358.5507418632753
CA,Escondido,2017,151443,622,1.51443,410.7155827605106
CA,Escondido,2018,151443,495,1.51443,326.85564865989187
CA,Escondido,2019,151443,812,1.51443,536.17532669057
CA,Escondido,2020,151443,1054,1.51443,695.9714215909617
CA,Escondido,2021,151443,1187,1.51443,783.7932423420033
CA,Escondido,2022,151443,1447,1.51443,955.4749971936636
CA,Escondido,2023,151443,412,1.51443,272.049549995708
CA,Fairfield,2016,118932,830,1.18932,697.8777788988666
CA,Fairfield,2017,118932,755,1.18932,634.8165338176437
CA,Fairfield,2018,118932,778,1.18932,654.1553156425521
CA,Fairfield,2019,118932,1003,1.18932,843.3390508862208
CA,Fairfield,2020,118932,1050,1.18932,882.8574311371204
CA,Fairfield,2021,118932,1089,1.18932,915.6492785793563
CA,Fairfield,2022,118932,1267,1.18932,1065.3146335721253
CA,Fairfield,2023,118932,236,1.18932,198.43271785558136
CA,Fontana,2016,208087,594,2.08087,285.4575249775334
CA,Fontana,2017,208087,734,2.08087,352.73707631903966
CA,Fontana,2018,208087,787,2.08087,378.20719218403843
CA,Fontana,2019,208087,1057,2.08087,507.9606126283718
CA,Fontana,2020,208087,1669,2.08087,802.0683656355275
CA,Fontana,2021,208087,1904,2.08087,915.0018982444843
CA,Fontana,2022,208087,2179,2.08087,1047.1581598081573
CA,Fontana,2023,208087,461,2.08087,221.54195120310254
CA,Fremont,2016,231502,957,2.31502,413.38735734464495
CA,Fremont,2017,231502,1059,2.31502,457.4474518578673
CA,Fremont,2018,231502,1180,2.31502,509.7148188784546
CA,Fremont,2019,231502,1455,2.31502,628.5042893797894
CA,Fremont,2020,231502,1387,2.31502,599.1308930376412
CA,Fremont,2021,231502,1729,2.31502,746.8617981702101
CA,Fremont,2022,231502,1565,2.31502,676.0200775803232
CA,Fremont,2023,231502,332,2.31502,143.4112880234296
CA,Fresno,2016,538678,112,5.38678,20.791641760012475
CA,Fresno,2017,538678,556,5.38678,103.21565016577621
CA,Fresno,2018,538678,1318,5.38678,244.67306999728967
CA,Fresno,2019,538678,2292,5.38678,425.48609744596956
CA,Fresno,2020,538678,3753,5.38678,696.7056386189895
CA,Fresno,2021,538678,3990,5.38678,740.7022377004445
CA,Fresno,2022,538678,4298,5.38678,797.8792525404788
CA,Fresno,2023,538678,866,5.38678,160.7639443229536
CA,Fullerton,2016,142964,287,1.42964,200.74983912033798
CA,Fullerton,2017,142964,358,1.42964,250.41269130690245
CA,Fullerton,2018,142964,402,1.42964,281.18967012674517
CA,Fullerton,2019,142964,467,1.42964,326.6556615651493
CA,Fullerton,2020,142964,435,1.42964,304.27240424162727
CA,Fullerton,2021,142964,750,1.42964,524.607593520047
CA,Fullerton,2022,142964,901,1.42964,630.2285890154164
CA,Fullerton,2023,142964,132,1.42964,92.33093645952827
CA,Garden Grove,2016,172708,331,1.72708,191.65296338328278
CA,Garden Grove,2017,172708,472,1.72708,273.2936517127174
CA,Garden Grove,2018,172708,502,1.72708,290.6640109317461
CA,Garden Grove,2019,172708,646,1.72708,374.0417351830836
CA,Garden Grove,2020,172708,918,1.72708,531.5329921022767
CA,Garden Grove,2021,172708,1234,1.72708,714.5007758760452
CA,Garden Grove,2022,172708,1292,1.72708,748.0834703661671
CA,Garden Grove,2023,172708,170,1.72708,98.43203557449569
CA,Glendale,2016,196512,558,1.96512,283.952125061065
CA,Glendale,2017,196512,476,1.96512,242.2243934212669
CA,Glendale,2018,196512,561,1.96512,285.4787493893503
CA,Glendale,2019,196512,670,1.96512,340.946099983716
CA,Glendale,2020,196512,649,1.96512,330.2597296857189
CA,Glendale,2021,196512,715,1.96512,363.84546490799545
CA,Glendale,2022,196512,710,1.96512,361.30109102751993
CA,Glendale,2023,196512,159,1.96512,80.91108939912067
CA,Hayward,2016,162254,1214,1.62254,748.2095972980635
CA,Hayward,2017,162254,1332,1.62254,820.9350771013349
CA,Hayward,2018,162254,1354,1.62254,834.4940648612669
CA,Hayward,2019,162254,1762,1.62254,1085.9516560454595
CA,Hayward,2020,162254,2076,1.62254,1279.4753904372155
CA,Hayward,2021,162254,2226,1.62254,1371.9230342549336
CA,Hayward,2022,162254,2293,1.62254,1413.2163151601808
CA,Hayward,2023,162254,445,1.62254,274.2613433258964
CA,Huntington Beach,2016,198735,103,1.98735,51.827810903967595
CA,Huntington Beach,2017,198735,132,1.98735,66.42010717790022
CA,Huntington Beach,2018,198735,125,1.98735,62.897828766950965
CA,Huntington Beach,2019,198735,190,1.98735,95.60469972576547
CA,Huntington Beach,2020,198735,190,1.98735,95.60469972576547
CA,Huntington Beach,2021,198735,241,1.98735,121.26701386268147
CA,Huntington Beach,2022,198735,216,1.98735,108.68744810929127
CA,Huntington Beach,2023,198735,37,1.98735,18.617757315017485
CA,Inglewood,2016,108206,736,1.08206,680.1840933035137
CA,Inglewood,2017,108206,811,1.08206,749.496331072214
CA,Inglewood,2018,108206,820,1.08206,757.8137996044582
CA,Inglewood,2019,108206,969,1.08206,895.5141119716097
CA,Inglewood,2020,108206,1062,1.08206,981.4612868047982
CA,Inglewood,2021,108206,1382,1.08206,1277.1935012845868
CA,Inglewood,2022,108206,1377,1.08206,1272.57268543334
CA,Inglewood,2023,108206,294,1.08206,271.70397205330573
CA,Irvine,2016,297868,973,2.97868,326.6547598265003
CA,Irvine,2017,297868,1080,2.97868,362.5767118320867
CA,Irvine,2018,297868,1125,2.97868,377.6840748250903
CA,Irvine,2019,297868,1449,2.97868,486.4570883747163
CA,Irvine,2020,297868,1449,2.97868,486.4570883747163
CA,Irvine,2021,297868,1843,2.97868,618.7304443579035
CA,Irvine,2022,297868,2025,2.97868,679.8313346851625
CA,Irvine,2023,297868,474,2.97868,159.13089019297138
CA,Lancaster,2016,171820,37,1.7182,21.534163659643813
CA,Lancaster,2017,171820,133,1.7182,77.40658829007101
CA,Lancaster,2018,171820,234,1.7182,136.18903503666627
CA,Lancaster,2019,171820,331,1.7182,192.6434640903271
CA,Lancaster,2020,171820,488,1.7182,284.0181585380049
CA,Lancaster,2021,171820,818,1.7182,476.07961820509837
CA,Lancaster,2022,171820,878,1.7182,510.9998835991154
CA,Lancaster,2023,171820,118,1.7182,68.67652194156676
CA,Long Beach,2016,466565,2169,4.66565,464.8869932378125
CA,Long Beach,2017,466565,2317,4.66565,496.6081896413147
CA,Long Beach,2018,466565,2413,4.66565,517.1841008219648
CA,Long Beach,2019,466565,2847,4.66565,610.2043659511536
CA,Long Beach,2020,466565,3242,4.66565,694.8656671632034
CA,Long Beach,2021,466565,3307,4.66565,708.7972736917685
CA,Long Beach,2022,466565,3938,4.66565,844.0410232229164
CA,Long Beach,2023,466565,807,4.66565,172.96625336233964
CA,Los Angeles,2016,3902440,15064,39.0244,386.01490349627414
CA,Los Angeles,2017,3902440,15361,39.0244,393.62552659361836
CA,Los Angeles,2018,3902440,15794,39.0244,404.7211488197128
CA,Los Angeles,2019,3902440,19682,39.0244,504.351123912219
CA,Los Angeles,2020,3902440,24590,39.0244,630.1185924703519
CA,Los Angeles,2021,3902440,29048,39.0244,744.3548139112966
CA,Los Angeles,2022,3902440,31072,39.0244,796.2198009450498
CA,Los Angeles,2023,3902440,5880,39.0244,150.67496233125942
CA,Menifee,2016,101089,96,1.01089,94.96582219628247
CA,Menifee,2017,101089,88,1.01089,87.0520036799256
CA,Menifee,2018,101089,97,1.01089,95.95504951082708
CA,Menifee,2019,101089,188,1.01089,185.97473513438652
CA,Menifee,2020,101089,376,1.01089,371.94947026877304
CA,Menifee,2021,101089,392,1.01089,387.7771073014868
CA,Menifee,2022,101089,382,1.01089,377.8848341560407
CA,Menifee,2023,101089,101,1.01089,99.91195876900552
CA,Modesto,2016,217728,251,2.17728,115.28145208700764
CA,Modesto,2017,217728,507,2.17728,232.85934744268076
CA,Modesto,2018,217728,616,2.17728,282.9218106995885
CA,Modesto,2019,217728,930,2.17728,427.13844797178126
CA,Modesto,2020,217728,1595,2.17728,732.5654027042916
CA,Modesto,2021,217728,1891,2.17728,868.5148442092886
CA,Modesto,2022,217728,2337,2.17728,1073.3575837742503
CA,Modesto,2023,217728,428,2.17728,196.57554379776602
CA,Moreno Valley,2016,208371,354,2.08371,169.88928401744965
CA,Moreno Valley,2017,208371,439,2.08371,210.68190871090508
CA,Moreno Valley,2018,208371,481,2.08371,230.83826444178894
CA,Moreno Valley,2019,208371,690,2.08371,331.1401298645205
CA,Moreno Valley,2020,208371,1293,2.08371,620.5278085722101
CA,Moreno Valley,2021,208371,1267,2.08371,608.0500645483297
CA,Moreno Valley,2022,208371,1354,2.08371,649.8025157051605
CA,Moreno Valley,2023,208371,228,2.08371,109.42021682479808
CA,Murrieta,2016,111096,255,1.11096,229.53121624540938
CA,Murrieta,2017,111096,285,1.11096,256.5348887448693
CA,Murrieta,2018,111096,273,1.11096,245.73341974508534
CA,Murrieta,2019,111096,422,1.11096,379.8516598257363
CA,Murrieta,2020,111096,579,1.11096,521.1708792395766
CA,Murrieta,2021,111096,776,1.11096,698.4949953193635
CA,Murrieta,2022,111096,994,1.11096,894.7216821487723
CA,Murrieta,2023,111096,183,1.11096,164.72240224670557
CA,Norwalk,2016,103330,746,1.0333,721.9587728636407
CA,Norwalk,2017,103330,684,1.0333,661.9568373173328
CA,Norwalk,2018,103330,738,1.0333,714.216587631859
CA,Norwalk,2019,103330,894,1.0333,865.1891996516016
CA,Norwalk,2020,103330,1076,1.0333,1041.3239136746345
CA,Norwalk,2021,103330,1054,1.0333,1020.0329042872349
CA,Norwalk,2022,103330,1174,1.0333,1136.16568276396
CA,Norwalk,2023,103330,241,1.0333,233.2333301074228
CA,Oakland,2016,437548,2236,4.37548,511.02964703301126
CA,Oakland,2017,437548,2746,4.37548,627.588287456462
CA,Oakland,2018,437548,2858,4.37548,653.1854790788668
CA,Oakland,2019,437548,3764,4.37548,860.2484755958204
CA,Oakland,2020,437548,3909,4.37548,893.3876968926838
CA,Oakland,2021,437548,3570,4.37548,815.9104829641549
CA,Oakland,2022,437548,3716,4.37548,849.2782506147897
CA,Oakland,2023,437548,772,4.37548,176.43778511157635
CA,Oceanside,2016,174461,296,1.74461,169.6654266569606
CA,Oceanside,2017,174461,311,1.74461,178.26333679160385
CA,Oceanside,2018,174461,286,1.74461,163.9334865671984
CA,Oceanside,2019,174461,388,1.74461,222.39927548277265
CA,Oceanside,2020,174461,502,1.74461,287.7433925060615
CA,Oceanside,2021,174461,626,1.74461,358.81944961911256
CA,Oceanside,2022,174461,786,1.74461,450.5304910553075
CA,Oceanside,2023,174461,173,1.74461,99.16256355288574
CA,Ontario,2016,175223,1208,1.75223,689.4072125234701
CA,Ontario,2017,175223,1468,1.75223,837.7895595897799
CA,Ontario,2018,175223,1399,1.75223,798.4111674837208
CA,Ontario,2019,175223,2142,1.75223,1222.4422592924445
CA,Ontario,2020,175223,3560,1.75223,2031.6967521387032
CA,Ontario,2021,175223,4095,1.75223,2337.021966294379
CA,Ontario,2022,175223,3920,1.75223,2237.149232692055
CA,Ontario,2023,175223,755,1.75223,430.8795078271688
CA,Orange,2016,139195,775,1.39195,556.7728725888143
CA,Orange,2017,139195,736,1.39195,528.7546248069256
CA,Orange,2018,139195,853,1.39195,612.8093681525917
CA,Orange,2019,139195,1033,1.39195,742.124357915155
CA,Orange,2020,139195,1211,1.39195,870.0025144581342
CA,Orange,2021,139195,1296,1.39195,931.0679262904558
CA,Orange,2022,139195,1642,1.39195,1179.6400732784941
CA,Orange,2023,139195,331,1.39195,237.79589784115808
CA,Oxnard,2016,202981,206,2.02981,101.48733132657738
CA,Oxnard,2017,202981,214,2.02981,105.42858691207552
CA,Oxnard,2018,202981,232,2.02981,114.29641197944636
CA,Oxnard,2019,202981,313,2.02981,154.20162478261514
CA,Oxnard,2020,202981,521,2.02981,256.67427000556705
CA,Oxnard,2021,202981,589,2.02981,290.17494248230133
CA,Oxnard,2022,202981,730,2.02981,359.6395721767062
CA,Oxnard,2023,202981,138,2.02981,67.9866588498431
CA,Palmdale,2016,167987,193,1.67987,114.8898426663968
CA,Palmdale,2017,167987,311,1.67987,185.13337341580004
CA,Palmdale,2018,167987,434,1.67987,258.3533249596695
CA,Palmdale,2019,167987,655,1.67987,389.9111240750772
CA,Palmdale,2020,167987,813,1.67987,483.96602118021036
CA,Palmdale,2021,167987,981,1.67987,583.973759874276
CA,Palmdale,2022,167987,979,1.67987,582.7831915564896
CA,Palmdale,2023,167987,245,1.67987,145.84461892884568
CA,Pasadena,2016,138771,912,1.38771,657.1978295176946
CA,Pasadena,2017,138771,886,1.38771,638.4619264831989
CA,Pasadena,2018,138771,954,1.38771,687.4635190349569
CA,Pasadena,2019,138771,1248,1.38771,899.3233456557927
CA,Pasadena,2020,138771,1248,1.38771,899.3233456557927
CA,Pasadena,2021,138771,1668,1.38771,1201.9802408284152
CA,Pasadena,2022,138771,1907,1.38771,1374.206426414741
CA,Pasadena,2023,138771,422,1.38771,304.09811848296835
CA,Pomona,2016,151592,1007,1.51592,664.2830756240435
CA,Pomona,2017,151592,909,1.51592,599.6358646894296
CA,Pomona,2018,151592,1076,1.51592,709.7999894453534
CA,Pomona,2019,151592,1327,1.51592,875.3760092880891
CA,Pomona,2020,151592,1486,1.51592,980.2628107024118
CA,Pomona,2021,151592,1553,1.51592,1024.4603936883213
CA,Pomona,2022,151592,1902,1.51592,1254.683624465671
CA,Pomona,2023,151592,446,1.51592,294.21077629426355
CA,Rancho Cucamonga,2016,173946,363,1.73946,208.68545410644683
CA,Rancho Cucamonga,2017,173946,403,1.73946,231.6810964322261
CA,Rancho Cucamonga,2018,173946,415,1.73946,238.57978912995986
